sname,District_Name,Crop_Year,cseason,Crop,Area,production
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Sesamum,8.0,343.0
Andhra Pradesh,ANANTAPUR,1999.0,Kharif     ,Urad,4.0,43.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Bajra,99.0,54.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Gram,26835.0,9365.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Groundnut,21785.0,25358.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Horse-gram,1071.0,327.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Jowar,21487.0,30576.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Linseed,12.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Maize,455.0,2203.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Masoor,98.0,10.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Moong(Green Gram),1.0,1.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Ragi,734.0,1180.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Rice,20258.0,45669.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Safflower,881.0,434343.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Sesamum,10.0,343.0
Andhra Pradesh,ANANTAPUR,1999.0,Rabi       ,Wheat,439.0,294.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Dry chillies,5199.0,5759.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Onion,1770.0,32364.0
Andhra Pradesh,ANANTAPUR,1999.0,Whole Year ,Sugarcane,884.0,83126.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Arhar/Tur,30693.0,7888.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Bajra,2477.0,1449.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Castor seed,9315.0,2831.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Cotton(lint),12025.0,16128.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Dry chillies,3755.0,10146.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Gram,21.0,14.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Groundnut,791559.0,884963.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Horse-gram,601.0,215.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Jowar,5071.0,343432322.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Korra,1626.0,1143.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Maize,3475.0,9049.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Moong(Green Gram),1744.0,774.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Onion,1103.0,15470.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Other Kharif pulses,3167.0,559.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,other misc. pulses,1292.0,214.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Ragi,6613.0,16923.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Rice,39905.0,117680.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Samai,21.0,4343.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Sesamum,5.0,34.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Small millets,1647.0,1148.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Sunflower,30606.0,24590.0
Andhra Pradesh,ANANTAPUR,2000.0,Kharif     ,Urad,135.0,8.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Arhar/Tur,35.0,9.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Bajra,317.0,185.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Dry chillies,71.0,81.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Gram,33858.0,22685.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Groundnut,23048.0,23832.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Horse-gram,377.0,80.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Jowar,15242.0,16980.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Korra,96.0,67.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Linseed,8.0,2.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Maize,399.0,2148.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Onion,482.0,11514.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Ragi,909.0,1312.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Rice,22099.0,57236.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Safflower,703.0,129.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Small millets,96.0,67.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Urad,363.0,292.0
Andhra Pradesh,ANANTAPUR,2000.0,Rabi       ,Wheat,520.0,297.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Arecanut,252.0,696.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Banana,769.0,11693.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coconut ,908.0,3896970.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Coriander,8953.0,2266.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Potato,4.0,34.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Sugarcane,284.0,25395.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Sweet potato,28.0,379.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Tobacco,89.0,114.0
Andhra Pradesh,ANANTAPUR,2000.0,Whole Year ,Turmeric,39.0,272.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Arhar/Tur,27942.0,7628.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Bajra,1595.0,526.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Castor seed,3191.0,34343433.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Cotton(lint),8552.0,9055.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Dry chillies,3765.0,7127.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Gram,16.0,17.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Groundnut,758700.0,333828.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Horse-gram,649.0,60.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Jowar,3900.0,6720.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Korra,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Maize,2667.0,7129.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Moong(Green Gram),1511.0,3434343.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Onion,1165.0,19232.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Other Kharif pulses,2496.0,324.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Ragi,5124.0,12405.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Rice,32878.0,95609.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Small millets,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Sunflower,51610.0,33580.0
Andhra Pradesh,ANANTAPUR,2001.0,Kharif     ,Urad,487.0,176.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Arhar/Tur,5.0,34.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Bajra,27.0,45545.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Dry chillies,108.0,168.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Gram,47894.0,50145.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Groundnut,18773.0,29192.0
Andhra Pradesh,ANANTAPUR,2001.0,Rabi       ,Horse-gram,417.0,226.0
Bihar,NAWADA,2009.0,Rabi       ,Sunflower,2.0,3.0
Bihar,NAWADA,2009.0,Rabi       ,Wheat,54636.0,100204.0
Bihar,NAWADA,2009.0,Summer     ,Maize,1016.0,3131.0
Bihar,NAWADA,2009.0,Summer     ,Moong(Green Gram),1486.0,688.0
Bihar,NAWADA,2009.0,Whole Year ,Sugarcane,92.0,4488.0
Bihar,NAWADA,2009.0,Winter     ,Rice,51211.0,61319.0
Bihar,NAWADA,2010.0,Autumn     ,Maize,1424.0,1587.0
Bihar,NAWADA,2010.0,Kharif     ,Arhar/Tur,1319.0,3434343.0
Bihar,NAWADA,2010.0,Kharif     ,Groundnut,80.0,82.0
Bihar,NAWADA,2010.0,Kharif     ,Horse-gram,226.0,213.0
Bihar,NAWADA,2010.0,Kharif     ,Jowar,462.0,43435.0
Bihar,NAWADA,2010.0,Kharif     ,Moong(Green Gram),68.0,4343.0
Bihar,NAWADA,2010.0,Kharif     ,Other Kharif pulses,268.0,183.0
Bihar,NAWADA,2010.0,Kharif     ,Ragi,227.0,223.0
Bihar,NAWADA,2010.0,Kharif     ,Sesamum,16.0,13.0
Bihar,NAWADA,2010.0,Kharif     ,Urad,42.0,37.0
Bihar,NAWADA,2010.0,Rabi       ,Barley,8.0,7.0
Bihar,NAWADA,2010.0,Rabi       ,Gram,2786.0,2945.0
Bihar,NAWADA,2010.0,Rabi       ,Khesari,1130.0,955.0
Bihar,NAWADA,2010.0,Rabi       ,Linseed,603.0,493.0
Bihar,NAWADA,2010.0,Rabi       ,Maize,40.0,155.0
Bihar,NAWADA,2010.0,Rabi       ,Masoor,4300.0,34343432.0
Bihar,NAWADA,2010.0,Rabi       ,Peas & beans (Pulses),301.0,312.0
Bihar,NAWADA,2010.0,Rabi       ,Rapeseed &Mustard,1364.0,1566.0
Bihar,NAWADA,2010.0,Rabi       ,Sunflower,27.0,39.0
Bihar,NAWADA,2010.0,Rabi       ,Wheat,59357.0,120220.0
Bihar,NAWADA,2010.0,Summer     ,Maize,952.0,3935.0
Bihar,NAWADA,2010.0,Summer     ,Moong(Green Gram),1605.0,545343.0
Bihar,NAWADA,2010.0,Whole Year ,Sugarcane,673.0,33772.0
Bihar,NAWADA,2010.0,Winter     ,Rice,44412.0,45968.0
Bihar,NAWADA,2011.0,Autumn     ,Maize,1817.0,3227.0
Bihar,NAWADA,2011.0,Kharif     ,Arhar/Tur,1110.0,1319.0
Bihar,NAWADA,2011.0,Kharif     ,Groundnut,500.0,511.0
Bihar,NAWADA,2011.0,Kharif     ,Horse-gram,432.0,411.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Masoor,2168.0,705.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Moong(Green Gram),25.0,5.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Other  Rabi pulses,3.0,1.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Peas & beans (Pulses),3091.0,1340.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Potato,5756.0,24617.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Rapeseed &Mustard,19965.0,7997.0
Chhattisgarh,SURGUJA,2008.0,Rabi       ,Wheat,20115.0,24154.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Banana,11.0,257.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Coriander,545.0,118.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry chillies,857.0,343432.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Dry ginger,831.0,1041.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Garlic,561.0,1259.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Onion,1337.0,43534532.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sannhamp,428.0,139.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sugarcane,1956.0,5656.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Sweet potato,1061.0,4793.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Tobacco,23.0,12.0
Chhattisgarh,SURGUJA,2008.0,Whole Year ,Turmeric,423.0,383.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Arhar/Tur,15803.0,7921.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Groundnut,7913.0,9525.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Horse-gram,8335.0,2009.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jowar,1330.0,1450.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Jute,39.0,2512.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Maize,35793.0,40865.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Mesta,590.0,910.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Moong(Green Gram),111.0,18.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Niger seed,27936.0,4039.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Other Kharif pulses,1094.0,224.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Ragi,495.0,125.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Rice,307674.0,221619.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sesamum,4414.0,23435334.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Small millets,29049.0,6284.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Soyabean,91.0,47.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Sunflower,36.0,9.0
Chhattisgarh,SURGUJA,2009.0,Kharif     ,Urad,14793.0,3850.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Barley,2547.0,1985.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Gram,3068.0,1971.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Khesari,452.0,204.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Linseed,9631.0,2512.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Masoor,2253.0,611.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Moong(Green Gram),16.0,3.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Other  Rabi pulses,12.0,2512.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Peas & beans (Pulses),3081.0,1225.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Rapeseed &Mustard,19820.0,7367.0
Chhattisgarh,SURGUJA,2009.0,Rabi       ,Wheat,20445.0,22975.0
Chhattisgarh,SURGUJA,2009.0,Whole Year ,Banana,15.0,633.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Khesari,1021.0,806.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Linseed,848.0,720.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Maize,6235.0,3520.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Masoor,7628.0,4317.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Peas & beans (Pulses),110.0,103.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Rapeseed &Mustard,1395.0,1448.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Sunflower,32.0,42.0
Bihar,PURBI CHAMPARAN,2006.0,Rabi       ,Wheat,98681.0,199138.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Maize,4806.0,10163.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Moong(Green Gram),1217.0,551.0
Bihar,PURBI CHAMPARAN,2006.0,Summer     ,Rice,113.0,175.0
Bihar,PURBI CHAMPARAN,2006.0,Winter     ,Rice,137344.0,96228.0
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Maize,7024.0,2642.0
Bihar,PURBI CHAMPARAN,2007.0,Autumn     ,Rice,74512.0,29957.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Arhar/Tur,1412.0,1843.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Castor seed,7.0,7.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Dry ginger,16.0,26.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Jute,14.0,132.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Mesta,9.0,58.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Moong(Green Gram),519.0,278.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Other Kharif pulses,1.0,1.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Ragi,31.0,19.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Sannhamp,1.0,5.55
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Sesamum,73.0,59.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Small millets,1.0,1.0
Bihar,PURBI CHAMPARAN,2007.0,Kharif     ,Urad,504.0,383.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Barley,587.0,569.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Gram,130.0,129.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Khesari,537.0,451.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Linseed,989.0,831.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Maize,6807.0,40052.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Masoor,8296.0,6496.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Other  Rabi pulses,171.0,127.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Peas & beans (Pulses),97.0,96.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Rapeseed &Mustard,1635.0,443.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Sunflower,34.0,45.0
Bihar,PURBI CHAMPARAN,2007.0,Rabi       ,Wheat,105060.0,293624.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Maize,4846.0,10746.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Moong(Green Gram),1183.0,666.0
Bihar,PURBI CHAMPARAN,2007.0,Summer     ,Rice,115.0,4656756.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Banana,414.0,6997.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Coriander,82.0,59.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Dry chillies,91.0,4654.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Garlic,141.0,205.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Onion,835.0,43654344.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Potato,7083.0,37045.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Sugarcane,6621.0,243817.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Sweet potato,170.0,2149.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Tobacco,6.0,14.0
Bihar,PURBI CHAMPARAN,2007.0,Whole Year ,Turmeric,152.0,165.0
Bihar,PURBI CHAMPARAN,2007.0,Winter     ,Rice,139043.0,45432343.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Maize,7148.0,9115.0
Bihar,PURBI CHAMPARAN,2008.0,Autumn     ,Rice,75706.0,115126.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Arhar/Tur,1329.0,46342342.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Castor seed,7.0,7.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Dry ginger,16.0,26.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Jute,16.0,128.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Mesta,9.0,60.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Moong(Green Gram),473.0,645343.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Other Kharif pulses,1.0,1.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Potato,2209.0,12286.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Ragi,29.0,24.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sannhamp,1.0,55.55
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sesamum,76.0,60.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Small millets,1.0,1.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Sweet potato,140.0,1695.0
Bihar,PURBI CHAMPARAN,2008.0,Kharif     ,Urad,484.0,396.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Barley,452.0,492.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Gram,134.0,124.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Khesari,519.0,426.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Linseed,979.0,822.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Maize,7163.0,568956323.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Masoor,8237.0,7644.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Other  Rabi pulses,559.0,414.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Peas & beans (Pulses),100.0,96.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Potato,5075.0,44508.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Rapeseed &Mustard,1677.0,765.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sunflower,34.0,45.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Sweet potato,33.0,397.0
Bihar,PURBI CHAMPARAN,2008.0,Rabi       ,Wheat,107855.0,157272.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Maize,4862.0,15939.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Moong(Green Gram),1143.0,597.0
Bihar,PURBI CHAMPARAN,2008.0,Summer     ,Rice,112.0,191.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Dry chillies,93.0,169.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Garlic,145.0,252.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Onion,821.0,3432323.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Sugarcane,6561.0,292613.0
Bihar,PURBI CHAMPARAN,2008.0,Whole Year ,Turmeric,149.0,184.0
Bihar,PURBI CHAMPARAN,2008.0,Winter     ,Rice,140554.0,184656.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Maize,6394.0,5929.0
Bihar,PURBI CHAMPARAN,2009.0,Autumn     ,Rice,74950.0,61782.0
Bihar,PURBI CHAMPARAN,2009.0,Kharif     ,Arhar/Tur,1336.0,3134.0
Bihar,PURBI CHAMPARAN,2009.0,Kharif     ,Jute,14.0,128.0
Assam,SIVASAGAR,2010.0,Kharif     ,Sesamum,43.0,14.0
Assam,SIVASAGAR,2010.0,Kharif     ,Small millets,2.0,1.0
Assam,SIVASAGAR,2010.0,Rabi       ,Arecanut,3108.0,2266.0
Assam,SIVASAGAR,2010.0,Rabi       ,Banana,1363.0,18798.0
Assam,SIVASAGAR,2010.0,Rabi       ,Gram,3.0,2.0
Assam,SIVASAGAR,2010.0,Rabi       ,Masoor,22.0,9.0
Assam,SIVASAGAR,2010.0,Rabi       ,Moong(Green Gram),39.0,12.0
Assam,SIVASAGAR,2010.0,Rabi       ,Peas & beans (Pulses),212.0,134.0
Assam,SIVASAGAR,2010.0,Rabi       ,Rapeseed &Mustard,1216.0,464.0
Assam,SIVASAGAR,2010.0,Rabi       ,Urad,280.0,156.0
Assam,SIVASAGAR,2010.0,Rabi       ,Wheat,65.0,81.0
Assam,SIVASAGAR,2010.0,Summer     ,Rice,53.0,137.0
Assam,SIVASAGAR,2010.0,Whole Year ,Banana,1363.0,18798.0
Assam,SIVASAGAR,2010.0,Whole Year ,Black pepper,55.0,99.0
Assam,SIVASAGAR,2010.0,Whole Year ,Coconut ,481.0,5036000.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry chillies,142.0,107.0
Assam,SIVASAGAR,2010.0,Whole Year ,Dry ginger,182.0,1030.0
Assam,SIVASAGAR,2010.0,Whole Year ,Onion,60.0,140.0
Assam,SIVASAGAR,2010.0,Whole Year ,Potato,1028.0,7536.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sugarcane,92.0,3331.0
Assam,SIVASAGAR,2010.0,Whole Year ,Sweet potato,99.0,362.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tapioca,9.0,37.0
Assam,SIVASAGAR,2010.0,Whole Year ,Tobacco,1.0,1.0
Assam,SIVASAGAR,2010.0,Whole Year ,Turmeric,242.0,184.0
Assam,SIVASAGAR,2010.0,Winter     ,Rice,92927.0,2435364342.0
Assam,SIVASAGAR,2011.0,Autumn     ,Paddy,62.0,52.0
Assam,SIVASAGAR,2011.0,Autumn     ,Rice,62.0,52.0
Assam,SIVASAGAR,2011.0,Kharif     ,Arhar/Tur,38.0,21.0
Assam,SIVASAGAR,2011.0,Kharif     ,Castor seed,5.0,3.0
Assam,SIVASAGAR,2011.0,Kharif     ,Cotton(lint),4.0,3.0
Assam,SIVASAGAR,2011.0,Kharif     ,Jute,43.0,398.0
Assam,SIVASAGAR,2011.0,Kharif     ,Maize,44.0,35.0
Assam,SIVASAGAR,2011.0,Kharif     ,Mesta,2.0,13.0
Assam,SIVASAGAR,2011.0,Kharif     ,Niger seed,1.0,1.0
Assam,SIVASAGAR,2011.0,Kharif     ,Orange,275.0,2629.0
Assam,SIVASAGAR,2011.0,Kharif     ,Papaya,160.0,3837.0
Assam,SIVASAGAR,2011.0,Kharif     ,Sesamum,39.0,17.0
Assam,SIVASAGAR,2011.0,Kharif     ,Small millets,6.0,3.0
Assam,SIVASAGAR,2011.0,Kharif     ,Tapioca,13.0,126.0
Assam,SIVASAGAR,2011.0,Rabi       ,Arecanut,2271.0,353423232.0
Assam,SIVASAGAR,2011.0,Rabi       ,Black pepper,69.0,125.0
Assam,SIVASAGAR,2011.0,Rabi       ,Dry chillies,159.0,91.0
Assam,SIVASAGAR,2011.0,Rabi       ,Ginger,147.0,981.0
Assam,SIVASAGAR,2011.0,Rabi       ,Gram,3.0,2.0
Assam,SIVASAGAR,2011.0,Rabi       ,Masoor,7.0,4.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Moong(Green Gram),1254.0,2000.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Rice,456755.0,57845453.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Banana,102.0,321.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Coriander,176.0,641.0
Andaman and Nicobar Islands,SOUTH ANDAMANS,2000.0,Kharif     ,Dry chillies,720.0,165.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Garlic,18168.0,6510.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Onion,36.0,100.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Potato,1.0,2.0
Andaman and Nicobar Islands,ANANTAPUR,2000.0,Kharif     ,Sugarcane,5.0,15.0
